Type,PROVIDER NAME,StartDateTime,DateCreated,ID,ExternalID,FareAmount,GratuityAmount,SurchargeAmount,ExtraFareAmount,TollAmount,TotalAmount,PaymentType,StartDateTime,EndDateTime,OriginStreetNumber,OriginStreetName,OriginCity,OriginState,OriginZip,OriginLatitude,OriginLongitude,DestinationStreetNumber,DestinationStreetName,DestinationCity,DestinationState,DestinationZip,DestinationLatitude,DestinationLongitude,Milage,Duration
1,Transco,2017-01-01 02:40:00.0000000 +00:00,2017-01-01 20:03:51.6200000 +00:00,A918__71571__2017-01-01T20:03:51.620_26370476,26370476,13.24,0,0.25,1,0,14.49,2,2017-01-01 02:40:00.0000000 +00:00,2017-01-01 02:54:00.0000000 +00:00,NULL,2594 14th St Ne,Washington,DC,20018,38.92412,-76.98542,NULL,3348 11th St Nw,Washington,DC,20010,38.93126,-77.02814,3.73,14
1,Transco,2017-01-01 00:01:00.0000000 +00:00,2017-01-01 20:03:52.5100000 +00:00,A920__63049__2017-01-01T20:03:52.510_26370477,26370477,14.32,3.89,0.25,1,0,19.46,1,2017-01-01 00:01:00.0000000 +00:00,2017-01-01 00:11:00.0000000 +00:00,NULL,,Washington,DC,20037,38.89629,-77.05502,NULL,819  N Vermont St Arlington,,VA,0,38.88092,-77.11469,4.79,10
1,Transco,2017-01-01 00:12:00.0000000 +00:00,2017-01-01 20:03:53.4600000 +00:00,A920__63049__2017-01-01T20:03:53.460_26370478,26370478,8.65,0,0.25,1,0,9.9,2,2017-01-01 00:12:00.0000000 +00:00,2017-01-01 00:20:00.0000000 +00:00,NULL,833  N Vermont St Arlington,,VA,22203,38.88103,-77.11478,NULL,5723  N Carlin Springs Rd Arlington,,VA,0,38.8674,-77.12806,2.12,8
1,Transco,2017-01-01 00:30:00.0000000 +00:00,2017-01-01 20:03:54.3266667 +00:00,A920__63049__2017-01-01T20:03:54.327_26370479,26370479,11.62,0,0.25,1,0,12.87,2,2017-01-01 00:30:00.0000000 +00:00,2017-01-01 00:40:00.0000000 +00:00,NULL,2624 Virginia Ave Nw,Washington,DC,20037,38.89923,-77.05536,NULL,4245 Cathedral Ave Nw,Washington,DC,20016,38.93073,-77.08283,3.51,10
1,Transco,2017-01-01 00:43:00.0000000 +00:00,2017-01-01 20:03:55.2400000 +00:00,A920__63049__2017-01-01T20:03:55.240_26370480,26370480,11.35,2.9,0.25,0,0,14.5,1,2017-01-01 00:43:00.0000000 +00:00,2017-01-01 00:54:00.0000000 +00:00,NULL,4227 Cathedral Ave Nw,Washington,DC,20016,38.93028,-77.08246,NULL,2086 New Hampshire Ave Nw,Washington,DC,20009,38.91796,-77.03565,3.21,11
1,Transco,2017-01-01 01:11:00.0000000 +00:00,2017-01-01 20:03:56.0900000 +00:00,A920__63049__2017-01-01T20:03:56.090_26370481,26370481,4.33,0,0.25,1,0,5.58,2,2017-01-01 01:11:00.0000000 +00:00,2017-01-01 01:14:00.0000000 +00:00,NULL,,Washington,DC,20037,38.89629,-77.05496,NULL,25TH ST NW,Washington,DC,20037,38.89817,-77.05336,0.37,3
1,Transco,2017-01-01 01:23:00.0000000 +00:00,2017-01-01 20:03:56.9800000 +00:00,A920__63049__2017-01-01T20:03:56.980_26370482,26370482,14.32,2.91,0.25,0,0,17.48,1,2017-01-01 01:23:00.0000000 +00:00,2017-01-01 01:41:00.0000000 +00:00,NULL,,Washington,DC,20037,38.89637,-77.05492,NULL,3636 16th St Nw,Washington,DC,20010,38.93657,-77.03677,4.15,18
1,Transco,2017-01-01 02:22:00.0000000 +00:00,2017-01-01 20:03:57.8633333 +00:00,A920__63049__2017-01-01T20:03:57.863_26370483,26370483,6.22,1.94,0.25,0,0,8.41,1,2017-01-01 02:22:00.0000000 +00:00,2017-01-01 02:28:00.0000000 +00:00,NULL,VIRGINIA AVE NW,WASHINGTON,DC,20037,38.89732,-77.05056,NULL,3138 South St Nw,Washington,DC,20007,38.90325,-77.06178,1.08,6
1,Transco,2017-01-01 06:26:00.0000000 +00:00,2017-01-01 20:03:58.7100000 +00:00,A932__60821__2017-01-01T20:03:58.710_26370484,26370484,21.88,0,0.25,2,0,24.13,2,2017-01-01 06:26:00.0000000 +00:00,2017-01-01 06:50:00.0000000 +00:00,NULL,943  Mentor Ave Capitol Heights,,MD,20743,38.87705,-76.91932,NULL,832 13th St Nw,Washington,DC,20005,38.90064,-77.02961,7.34,24
1,Transco,2017-01-01 05:54:00.0000000 +00:00,2017-01-01 20:03:59.6233333 +00:00,A949__62272__2017-01-01T20:03:59.623_26370485,26370485,12.43,0,0.25,0,0,12.68,2,2017-01-01 05:54:00.0000000 +00:00,2017-01-01 06:09:00.0000000 +00:00,NULL,51 Massachusetts Ave Nw,Washington,DC,20001,38.89829,-77.01085,NULL,1334 Taylor St Nw,Washington,DC,20011,38.94077,-77.03073,3.63,15
1,Transco,2017-01-01 07:13:00.0000000 +00:00,2017-01-01 20:04:00.5000000 +00:00,A949__62272__2017-01-01T20:04:00.500_26370486,26370486,15.13,6,0.25,1,0,22.38,1,2017-01-01 07:13:00.0000000 +00:00,2017-01-01 07:27:00.0000000 +00:00,NULL,Massachusetts Ave Ne,Washington,DC,20002,38.89664,-77.0065,NULL,2007  14th St N Arlington,,VA,0,38.88972,-77.08239,4.98,14
1,Transco,2017-01-01 07:37:00.0000000 +00:00,2017-01-01 20:04:01.4433333 +00:00,A949__62272__2017-01-01T20:04:01.443_26370487,26370487,3.25,0,0.25,0,0,3.5,2,2017-01-01 07:37:00.0000000 +00:00,2017-01-01 07:37:00.0000000 +00:00,NULL,1921  Clarendon Blvd Arlington,,VA,22201,38.89187,-77.08196,NULL,1929  Clarendon Blvd Arlington,,VA,22201,38.89171,-77.08202,0.1,0
1,Transco,2017-01-01 07:38:00.0000000 +00:00,2017-01-01 20:04:02.3966667 +00:00,A949__62272__2017-01-01T20:04:02.397_26370488,26370488,3.25,0,0.25,0,0,3.5,2,2017-01-01 07:38:00.0000000 +00:00,2017-01-01 07:38:00.0000000 +00:00,NULL,1929  Clarendon Blvd Arlington,,VA,22201,38.8917,-77.08202,NULL,1923  Clarendon Blvd Arlington,,VA,22201,38.89169,-77.08195,0.1,0
1,Transco,2017-01-01 07:47:00.0000000 +00:00,2017-01-01 20:04:03.3433333 +00:00,A949__62272__2017-01-01T20:04:03.343_26370489,26370489,3.25,0,0.25,0,0,3.5,2,2017-01-01 07:47:00.0000000 +00:00,2017-01-01 07:47:00.0000000 +00:00,NULL,1729  N Lynn St Arlington,,VA,22209,38.89561,-77.07037,NULL,1818  N Lynn St Arlington,,VA,22209,38.89646,-77.07085,0.1,0
1,Transco,2017-01-01 09:48:00.0000000 +00:00,2017-01-01 20:04:04.4500000 +00:00,A949__62272__2017-01-01T20:04:04.450_26370490,26370490,10,0,0.25,1,0,11.25,2,2017-01-01 09:48:00.0000000 +00:00,2017-01-01 10:01:00.0000000 +00:00,NULL,Massachusetts Ave Ne,Washington,DC,20002,38.89668,-77.00644,NULL,662 Rhode Island Ave Ne [Us-1],Washington,DC,20002,38.92173,-76.99743,2.35,13
1,Transco,2017-01-01 11:20:00.0000000 +00:00,2017-01-01 20:04:05.5233333 +00:00,A949__62272__2017-01-01T20:04:05.523_26370491,26370491,12.7,2.59,0.25,0,0,15.54,1,2017-01-01 11:20:00.0000000 +00:00,2017-01-01 11:36:00.0000000 +00:00,NULL,53 Massachusetts Ave Ne,Washington,DC,20002,38.89708,-77.00622,NULL,1875 Columbia Rd Nw,Washington,DC,20009,38.91954,-77.04453,2.99,16
1,Transco,2017-01-01 11:52:00.0000000 +00:00,2017-01-01 20:04:06.5933333 +00:00,A949__62272__2017-01-01T20:04:06.593_26370492,26370492,4.06,0,0.25,0,0,4.31,2,2017-01-01 11:52:00.0000000 +00:00,2017-01-01 11:54:00.0000000 +00:00,NULL,1616 Columbia Rd Nw,Washington,DC,20009,38.92592,-77.03724,NULL,2999 16th St Nw,Washington,DC,20009,38.92677,-77.03635,0.06,2
1,Transco,2017-01-01 07:37:00.0000000 +00:00,2017-01-01 20:04:07.6433333 +00:00,A959__54986__2017-01-01T20:04:07.643_26370493,26370493,16.21,0,0.25,2,0,18.46,2,2017-01-01 07:37:00.0000000 +00:00,2017-01-01 07:50:00.0000000 +00:00,NULL,4810 Alabama Ave SE,Washington,DC,20019,38.88226,-76.93934,NULL,1056 Brentwood Rd Ne,Washington,DC,20018,38.91955,-76.99213,5.48,13
1,Transco,2017-01-01 08:15:00.0000000 +00:00,2017-01-01 20:04:08.8366667 +00:00,A959__54986__2017-01-01T20:04:08.837_26370494,26370494,5.95,0,0.25,2,0,8.2,2,2017-01-01 08:15:00.0000000 +00:00,2017-01-01 08:20:00.0000000 +00:00,NULL,2326 Good Hope Rd Se,Washington,DC,20020,38.86432,-76.97433,NULL,1624 Morris Rd Se,Washington,DC,20020,38.85748,-76.98196,1.27,5
1,Transco,2017-01-01 08:54:00.0000000 +00:00,2017-01-01 20:04:09.9600000 +00:00,A959__54986__2017-01-01T20:04:09.960_26370495,26370495,19.45,0,0.25,2,0,21.7,2,2017-01-01 08:54:00.0000000 +00:00,2017-01-01 09:07:00.0000000 +00:00,NULL,4390 Livingston Rd Se,Washington,DC,20032,38.82617,-77.00345,NULL,658 3rd St Ne,Washington,DC,20002,38.89827,-77.00204,7.13,13
1,Transco,2017-01-01 09:11:00.0000000 +00:00,2017-01-01 20:04:10.9600000 +00:00,A959__54986__2017-01-01T20:04:10.960_26370496,26370496,15.13,3.08,0.25,0,0,18.46,1,2017-01-01 09:11:00.0000000 +00:00,2017-01-01 09:27:00.0000000 +00:00,NULL,715 H St Ne,Washington,DC,20002,38.90017,-76.99596,NULL,4668 Easy Pl Se,Washington,DC,20019,38.87568,-76.9322,4.43,16
1,Transco,2017-01-01 09:40:00.0000000 +00:00,2017-01-01 20:04:11.9000000 +00:00,A959__54986__2017-01-01T20:04:11.900_26370497,26370497,20.53,0,0.25,2,0,22.78,2,2017-01-01 09:40:00.0000000 +00:00,2017-01-01 09:56:00.0000000 +00:00,NULL,4778 Central Ave Ne,Washington,DC,20019,38.89035,-76.93408,NULL,89 Brandywine St Se,Washington,DC,20032,38.8302,-77.00605,7.62,16
1,Transco,2017-01-01 10:09:00.0000000 +00:00,2017-01-01 20:04:12.7900000 +00:00,A959__54986__2017-01-01T20:04:12.790_26370498,26370498,11.35,0,0.25,2,0,13.6,2,2017-01-01 10:09:00.0000000 +00:00,2017-01-01 10:22:00.0000000 +00:00,NULL,,Washington,DC,20032,38.83592,-76.98388,NULL,2333 Green St Se,Washington,DC,20020,38.86199,-76.98178,3.39,13
1,Transco,2017-01-01 10:37:00.0000000 +00:00,2017-01-01 20:04:13.6400000 +00:00,A959__54986__2017-01-01T20:04:13.640_26370499,26370499,22.42,0,0.25,2,0,24.67,2,2017-01-01 10:37:00.0000000 +00:00,2017-01-01 10:58:00.0000000 +00:00,NULL,,Washington,DC,20020,38.85315,-76.97979,NULL,157 Michigan Ave Nw,Washington,DC,20010,38.92645,-77.0146,8.05,21
1,Transco,2017-01-01 11:15:00.0000000 +00:00,2017-01-01 20:04:14.5300000 +00:00,A959__54986__2017-01-01T20:04:14.530_26370500,26370500,10,0,0.25,2,0,12.25,2,2017-01-01 11:15:00.0000000 +00:00,2017-01-01 11:27:00.0000000 +00:00,NULL,93 T St Ne,Washington,DC,20002,38.91553,-77.00576,NULL,404 Tennessee Ave Ne,Washington,DC,20002,38.89494,-76.98602,2.28,12
1,Transco,2017-01-01 11:53:00.0000000 +00:00,2017-01-01 20:04:15.4800000 +00:00,A959__54986__2017-01-01T20:04:15.480_26370501,26370501,19.99,0,0.25,2,0,22.24,2,2017-01-01 11:53:00.0000000 +00:00,2017-01-01 12:13:00.0000000 +00:00,NULL,5208 Nannie Helen Burroughs Ave Ne,Washington,DC,20019,38.89843,-76.9252,NULL,5208,Washington,DC,20017,38.94373,-76.99074,6.82,20
1,Transco,2017-01-01 09:27:00.0000000 +00:00,2017-01-01 20:04:16.4166667 +00:00,A964__60040__2017-01-01T20:04:16.417_26370502,26370502,13.24,0,0.25,2,0,15.49,2,2017-01-01 09:27:00.0000000 +00:00,2017-01-01 09:41:00.0000000 +00:00,NULL,1640 Trinidad Ave Ne,Washington,DC,20002,38.90694,-76.98369,NULL,463 Anacostia Rd Se,Washington,DC,20019,38.88417,-76.95609,3.83,14
1,Transco,2017-01-01 00:08:00.0000000 +00:00,2017-01-01 20:04:17.3266667 +00:00,A968__81280__2017-01-01T20:04:17.327_26370503,26370503,9.19,1.04,0.25,1,0,11.48,1,2017-01-01 00:08:00.0000000 +00:00,2017-01-01 00:21:00.0000000 +00:00,NULL,875 V St Nw,Washington,DC,20001,38.91784,-77.02377,NULL,1636 17th St Nw,Washington,DC,20009,38.91204,-77.03852,1.15,13
1,Transco,2017-01-01 01:07:00.0000000 +00:00,2017-01-01 20:04:18.2100000 +00:00,A968__81280__2017-01-01T20:04:18.210_26370504,26370504,5.95,0,0.25,1,0,7.2,1,2017-01-01 01:07:00.0000000 +00:00,2017-01-01 01:13:00.0000000 +00:00,NULL,2259 I St Nw,Washington,DC,20037,38.90071,-77.04961,NULL,1166 18th St Nw,Washington,DC,20036,38.90502,-77.0417,0.77,6
1,Transco,2017-01-01 01:19:00.0000000 +00:00,2017-01-01 20:04:19.0933333 +00:00,A968__81280__2017-01-01T20:04:19.093_26370505,26370505,7.57,0,0.25,1,0,8.82,2,2017-01-01 01:19:00.0000000 +00:00,2017-01-01 01:26:00.0000000 +00:00,NULL,1211 18th St Nw,Washington,DC,20036,38.90611,-77.04165,NULL,2478 Calvert St Nw,Washington,DC,20008,38.92307,-77.05377,1.48,7
1,Transco,2017-01-01 02:37:00.0000000 +00:00,2017-01-01 20:04:19.9600000 +00:00,A968__81280__2017-01-01T20:04:19.960_26370506,26370506,5.41,1.33,0.25,1,0,7.99,1,2017-01-01 02:37:00.0000000 +00:00,2017-01-01 02:40:00.0000000 +00:00,NULL,2482 Calvert St Nw,Washington,DC,20008,38.923,-77.05389,NULL,1718 Connecticut Ave Nw,Washington,DC,20009,38.91288,-77.04546,0.95,3
1,Transco,2017-01-01 02:47:00.0000000 +00:00,2017-01-01 20:04:20.8133333 +00:00,A968__81280__2017-01-01T20:04:20.813_26370507,26370507,12.97,2.84,0.25,1,0,17.06,1,2017-01-01 02:47:00.0000000 +00:00,2017-01-01 02:58:00.0000000 +00:00,NULL,1230 Connecticut Ave Nw,Washington,DC,20036,38.90662,-77.04172,NULL,1925  N Adams St Arlington,,VA,0,38.896,-77.08888,3.88,11
1,Transco,2017-01-01 03:34:00.0000000 +00:00,2017-01-01 20:04:21.6900000 +00:00,A968__81280__2017-01-01T20:04:21.690_26370508,26370508,15.67,0,0.25,1,0,16.92,1,2017-01-01 03:34:00.0000000 +00:00,2017-01-01 03:52:00.0000000 +00:00,NULL,Connecticut Ave Nw,Washington,DC,20036,38.90775,-77.04223,NULL,Rosslyn  Hts Arlington,,VA,0,38.8957,-77.07974,4.35,18
1,Transco,2017-01-01 04:01:00.0000000 +00:00,2017-01-01 20:04:22.5766667 +00:00,A968__81280__2017-01-01T20:04:22.577_26370509,26370509,14.05,3.06,0.25,1,0,18.36,1,2017-01-01 04:01:00.0000000 +00:00,2017-01-01 04:18:00.0000000 +00:00,NULL,3316 M ST NW,Washington,DC,20007,38.90508,-77.06652,NULL,709 2nd St Ne,Washington,DC,20002,38.89902,-77.00336,3.84,17
1,Transco,2017-01-01 04:49:00.0000000 +00:00,2017-01-01 20:04:23.6333333 +00:00,A968__81280__2017-01-01T20:04:23.633_26370510,26370510,55.9,0,0.25,0,0,56.15,1,2017-01-01 04:49:00.0000000 +00:00,2017-01-01 05:30:00.0000000 +00:00,NULL,1864 M St Nw,Washington,DC,20036,38.90561,-77.04284,NULL,13902  Mary Bowie Pky Upper Marlboro,,MD,20774,38.89023,-76.76503,23.36,41
1,Transco,2017-01-01 00:29:00.0000000 +00:00,2017-01-01 20:04:24.5466667 +00:00,A970__79656__2017-01-01T20:04:24.547_26370511,26370511,18.37,2.94,0.25,1,0,22.56,1,2017-01-01 00:29:00.0000000 +00:00,2017-01-01 00:57:00.0000000 +00:00,NULL,914 23rd St Nw,Washington,DC,20037,38.90091,-77.05018,NULL,1679 Montague St Nw,Washington,DC,20011,38.95934,-77.03783,4.87,28
1,Transco,2017-01-01 01:39:00.0000000 +00:00,2017-01-01 20:04:25.4466667 +00:00,A970__79656__2017-01-01T20:04:25.447_26370512,26370512,4.87,4,0.25,1,0,10.12,1,2017-01-01 01:39:00.0000000 +00:00,2017-01-01 01:43:00.0000000 +00:00,NULL,3153 M St Nw,Washington,DC,20007,38.90529,-77.06207,NULL,909 23rd St Nw,Washington,DC,20037,38.90085,-77.05007,0.76,4
1,Transco,2017-01-01 01:50:00.0000000 +00:00,2017-01-01 20:04:26.3966667 +00:00,A970__79656__2017-01-01T20:04:26.397_26370513,26370513,45.1,0,0.25,1,0,46.35,2,2017-01-01 01:50:00.0000000 +00:00,2017-01-01 02:31:00.0000000 +00:00,NULL,3167 M St Nw,Washington,DC,20007,38.9053,-77.0623,NULL,3167 Hyattsville,,MD,20785,38.894,-76.84327,17.25,41
1,Transco,2017-01-01 03:42:00.0000000 +00:00,2017-01-01 20:04:27.2733333 +00:00,A970__79656__2017-01-01T20:04:27.273_26370514,26370514,6.22,2,0.25,0,0,8.47,1,2017-01-01 03:42:00.0000000 +00:00,2017-01-01 03:48:00.0000000 +00:00,NULL,data  unavailable,,NULL,0,0,0,NULL,1404 S St Nw,Washington,DC,20009,38.91408,-77.03238,0.91,6
1,Transco,2017-01-01 05:26:00.0000000 +00:00,2017-01-01 20:04:28.1566667 +00:00,A970__79656__2017-01-01T20:04:28.157_26370515,26370515,15.13,0,0.25,2,0,17.38,2,2017-01-01 05:26:00.0000000 +00:00,2017-01-01 05:44:00.0000000 +00:00,NULL,970 23rd St Nw,Washington,DC,20037,38.90171,-77.05016,NULL,4512 Georgia Ave Nw [Us-29],Washington,DC,20011,38.94518,-77.02648,4.33,18
1,Transco,2017-01-01 06:24:00.0000000 +00:00,2017-01-01 20:04:29.1200000 +00:00,A970__79656__2017-01-01T20:04:29.120_26370516,26370516,28.63,2,0.25,1,0,31.88,1,2017-01-01 06:24:00.0000000 +00:00,2017-01-01 06:45:00.0000000 +00:00,NULL,1502 Connecticut Ave Nw,Washington,DC,20036,38.91014,-77.04398,NULL,251  Century Pl Alexandria,,VA,0,38.81617,-77.12753,11.01,21
1,Transco,2017-01-01 08:09:00.0000000 +00:00,2017-01-01 20:04:29.9700000 +00:00,A970__79656__2017-01-01T20:04:29.970_26370517,26370517,13.51,2.75,0.25,0,0,16.51,1,2017-01-01 08:09:00.0000000 +00:00,2017-01-01 08:25:00.0000000 +00:00,NULL,999 New Hampshire Ave Nw,Washington,DC,20037,38.902,-77.05036,NULL,923 Randolph St Nw,Washington,DC,20011,38.93867,-77.02563,3.68,16
1,Transco,2017-01-01 08:33:00.0000000 +00:00,2017-01-01 20:04:30.8333333 +00:00,A970__79656__2017-01-01T20:04:30.833_26370518,26370518,9.46,0,0.25,0,0,9.71,2,2017-01-01 08:33:00.0000000 +00:00,2017-01-01 08:42:00.0000000 +00:00,NULL,3009 14th St Nw,Washington,DC,20009,38.92764,-77.03245,NULL,6289 14th St Nw,Washington,DC,20011,38.96605,-77.03333,2.57,9
1,Transco,2017-01-01 09:04:00.0000000 +00:00,2017-01-01 20:04:31.6866667 +00:00,A970__79656__2017-01-01T20:04:31.687_26370519,26370519,6.22,0,0.25,0.5,0,6.97,2,2017-01-01 09:04:00.0000000 +00:00,2017-01-01 09:09:00.0000000 +00:00,NULL,1382 14th St Nw,Washington,DC,20005,38.90857,-77.03203,NULL,715 H St Nw,Washington,DC,20001,38.89988,-77.02249,1.09,5
1,Transco,2017-01-01 00:47:00.0000000 +00:00,2017-01-01 20:04:32.5700000 +00:00,A973__91238__2017-01-01T20:04:32.570_26370520,26370520,16.48,3.55,0.25,1,0,21.28,1,2017-01-01 00:47:00.0000000 +00:00,2017-01-01 01:13:00.0000000 +00:00,NULL,2307 18th St Nw,Washington,DC,20009,38.91983,-77.04175,NULL,674 E St Ne,Washington,DC,20002,38.89612,-76.9967,3.68,26
1,Transco,2017-01-01 01:35:00.0000000 +00:00,2017-01-01 20:04:33.4900000 +00:00,A973__91238__2017-01-01T20:04:33.490_26370521,26370521,7.57,0,0.25,1,0,8.82,2,2017-01-01 01:35:00.0000000 +00:00,2017-01-01 01:45:00.0000000 +00:00,NULL,1113 14th St Nw,Washington,DC,20005,38.90413,-77.03174,NULL,908 U St Nw,Washington,DC,20001,38.91697,-77.02425,1.11,10
1,Transco,2017-01-01 01:46:00.0000000 +00:00,2017-01-01 20:04:34.5133333 +00:00,A973__91238__2017-01-01T20:04:34.513_26370522,26370522,20.53,4.36,0.25,1,0,26.14,1,2017-01-01 01:46:00.0000000 +00:00,2017-01-01 02:05:00.0000000 +00:00,NULL,908 U St Nw,Washington,DC,20001,38.91696,-77.02425,NULL,1428  N Taft St Arlington,,VA,0,38.89008,-77.08185,7.3,19
1,Transco,2017-01-01 02:06:00.0000000 +00:00,2017-01-01 20:04:36.0400000 +00:00,A973__91238__2017-01-01T20:04:36.040_26370523,26370523,10.81,3.32,0.25,0,0,14.38,1,2017-01-01 02:06:00.0000000 +00:00,2017-01-01 02:16:00.0000000 +00:00,NULL,1410  N Taft St Arlington,,VA,22201,38.88985,-77.08193,NULL,1531  N Utah St Arlington,,VA,22201,38.88943,-77.11437,2.95,10
1,Transco,2017-01-01 02:43:00.0000000 +00:00,2017-01-01 20:04:36.9233333 +00:00,A973__91238__2017-01-01T20:04:36.923_26370524,26370524,10.27,2.3,0.25,1,0,13.82,1,2017-01-01 02:43:00.0000000 +00:00,2017-01-01 02:58:00.0000000 +00:00,NULL,1980 9th St Nw,Washington,DC,20001,38.91674,-77.02399,NULL,1642 Harvard St Nw,Washington,DC,20009,38.92716,-77.03881,1.87,15
1,Transco,2017-01-01 08:17:00.0000000 +00:00,2017-01-01 20:04:37.8333333 +00:00,A984__61989__2017-01-01T20:04:37.833_26370525,26370525,7.3,3,0.25,0,0,10.55,1,2017-01-01 08:17:00.0000000 +00:00,2017-01-01 08:23:00.0000000 +00:00,NULL,2454 Benning Rd Ne,Washington,DC,20002,38.89813,-76.97163,NULL,1768 24th St Ne,Washington,DC,20002,38.91384,-76.97215,1.63,6
1,Transco,2017-01-01 08:40:00.0000000 +00:00,2017-01-01 20:04:38.8066667 +00:00,A984__61989__2017-01-01T20:04:38.807_26370526,26370526,10.81,0,0.25,0,0,11.06,2,2017-01-01 08:40:00.0000000 +00:00,2017-01-01 08:52:00.0000000 +00:00,NULL,1246 Rhode Island Ave Ne [Us-1],Washington,DC,20018,38.92352,-76.98914,NULL,1807 14th St Nw,Washington,DC,20009,38.91428,-77.03186,2.86,12
1,Transco,2017-01-01 09:00:00.0000000 +00:00,2017-01-01 20:04:40.0500000 +00:00,A984__61989__2017-01-01T20:04:40.050_26370527,26370527,5.95,0,0.25,0,0,6.2,1,2017-01-01 09:00:00.0000000 +00:00,2017-01-01 09:04:00.0000000 +00:00,NULL,2231 14th St Nw,Washington,DC,20009,38.91946,-77.03188,NULL,1611 Park Rd Nw,Washington,DC,20010,38.93176,-77.03669,0.97,4
1,Transco,2017-01-01 09:59:00.0000000 +00:00,2017-01-01 20:04:40.9200000 +00:00,A984__61989__2017-01-01T20:04:40.920_26370528,26370528,8.11,5,0.25,0,0,13.36,1,2017-01-01 09:59:00.0000000 +00:00,2017-01-01 10:07:00.0000000 +00:00,NULL,703 7TH ST NW,Washington,DC,20001,38.89881,-77.0219,NULL,1903 14th St Nw,Washington,DC,20009,38.91569,-77.03189,1.67,8
1,Transco,2017-01-01 10:16:00.0000000 +00:00,2017-01-01 20:04:41.8600000 +00:00,A984__61989__2017-01-01T20:04:41.860_26370529,26370529,22.69,0,0.25,2,0,24.94,2,2017-01-01 10:16:00.0000000 +00:00,2017-01-01 10:42:00.0000000 +00:00,NULL,3268 14th St Nw,Washington,DC,20010,38.93006,-77.03278,NULL,3386 F St Se,Washington,DC,20019,38.88201,-76.95881,7.58,26
1,Transco,2017-01-01 11:04:00.0000000 +00:00,2017-01-01 20:04:42.7200000 +00:00,A984__61989__2017-01-01T20:04:42.720_26370530,26370530,12.16,0,0.25,2,0,14.41,2,2017-01-01 11:04:00.0000000 +00:00,2017-01-01 11:15:00.0000000 +00:00,NULL,364 36th St Ne,Washington,DC,20019,38.89429,-76.95484,NULL,Alabama Ave Se,Washington,DC,20020,38.85917,-76.96681,3.8,11
1,Transco,2017-01-01 03:25:00.0000000 +00:00,2017-01-01 20:04:43.6533333 +00:00,A995__60805__2017-01-01T20:04:43.653_26370531,26370531,10.27,0,0.25,0,0,10.52,2,2017-01-01 03:25:00.0000000 +00:00,2017-01-01 03:33:00.0000000 +00:00,NULL,1042 13th St Nw,Washington,DC,20005,38.9031,-77.02962,NULL,Southeast Fwy [I-695],Washington,DC,20003,38.87826,-76.99318,2.98,8
1,Transco,2017-01-01 00:17:00.0000000 +00:00,2017-01-01 20:04:44.5566667 +00:00,A997__64007__2017-01-01T20:04:44.557_26370532,26370532,5.14,0,0.25,1,0,6.39,2,2017-01-01 00:17:00.0000000 +00:00,2017-01-01 00:21:00.0000000 +00:00,NULL,3052 M St Nw,Washington,DC,20007,38.90517,-77.06041,NULL,3345 Cadys Aly Nw,Washington,DC,20007,38.90467,-77.0668,0.4,4
1,Transco,2017-01-01 00:25:00.0000000 +00:00,2017-01-01 20:04:45.4166667 +00:00,A997__64007__2017-01-01T20:04:45.417_26370533,26370533,22.42,0,0.25,0,0,22.67,2,2017-01-01 00:25:00.0000000 +00:00,2017-01-01 00:53:00.0000000 +00:00,NULL,3184 M St Nw,Washington,DC,20007,38.90513,-77.06268,NULL,6717 14th St Nw,Washington,DC,20012,38.9716,-77.03338,7.7,28
1,Transco,2017-01-01 00:55:00.0000000 +00:00,2017-01-01 20:04:46.3200000 +00:00,B001__91078__2017-01-01T20:04:46.320_26370534,26370534,10,0,0.25,0,0,10.25,2,2017-01-01 00:55:00.0000000 +00:00,2017-01-01 01:09:00.0000000 +00:00,NULL,1577 U St Nw,Washington,DC,20009,38.91699,-77.03627,NULL,1550 Buchanan St Nw,Washington,DC,20011,38.94612,-77.03597,1.86,14
1,Transco,2017-01-01 01:23:00.0000000 +00:00,2017-01-01 20:04:47.3200000 +00:00,B001__91078__2017-01-01T20:04:47.320_26370535,26370535,6.22,0,0.25,0,0,6.47,1,2017-01-01 01:23:00.0000000 +00:00,2017-01-01 01:28:00.0000000 +00:00,NULL,1960 9th St Nw,Washington,DC,20001,38.91644,-77.02401,NULL,909 Massachusetts Ave Nw,Washington,DC,20001,38.90309,-77.0243,0.85,5
1,Transco,2017-01-01 01:37:00.0000000 +00:00,2017-01-01 20:04:48.3100000 +00:00,B001__91078__2017-01-01T20:04:48.310_26370536,26370536,8.11,2.51,0.25,0,0,10.87,1,2017-01-01 01:37:00.0000000 +00:00,2017-01-01 01:47:00.0000000 +00:00,NULL,848 I St Nw,Washington,DC,20001,38.90084,-77.02338,NULL,1958 8th St Nw,Washington,DC,20001,38.91623,-77.02294,1.07,10
1,Transco,2017-01-01 01:51:00.0000000 +00:00,2017-01-01 20:04:49.3600000 +00:00,B001__91078__2017-01-01T20:04:49.360_26370537,26370537,8.65,2.67,0.25,0,0,11.57,1,2017-01-01 01:51:00.0000000 +00:00,2017-01-01 02:02:00.0000000 +00:00,NULL,917 U St Nw,Washington,DC,20001,38.91703,-77.02472,NULL,2289 1st St Nw,Washington,DC,20001,38.92013,-77.01212,1.26,11
